SOURCE_ID,TARGET_ID,EXP_TIME,RES_TIME
2183782,2590055,32.830704,33.866247
2183782,2460458,35.830187,36.538276
2183782,2603020,32.126095,34.102682
2183782,2585741,32.726751,34.440148
2183782,3099829,34.716701,36.069906
2183782,2616083,40.113608,41.208579
2183782,2201132,20.605293,19.447552
2183782,2568471,33.835832,34.904281
2183782,2564153,33.944621,35.233027
2183782,2551193,33.429368,35.407948
2183782,2611679,33.329601,34.631364
2183782,2654888,34.087878,35.373019
2183782,2706730,32.782331,35.324250
2183782,2715375,32.380616,35.107616
2183782,2715377,32.581660,35.332580
2183782,2680820,33.285328,36.671901
2183782,2106039,11.539421,6.742273
2183782,2957301,33.950059,36.674458
2183782,2762902,33.284825,35.272752
2183782,2780189,33.788667,35.575238
2183782,2758590,34.194847,36.273140
2183782,2702434,34.085889,39.307307
2183782,2698115,34.892490,39.737935
2183782,2974597,35.153471,37.757224
2183782,2775878,34.191471,36.544255
2183782,2996201,35.560213,37.519859
2183782,2836362,34.742534,36.772895
2183782,2330732,29.686659,27.002563
2183782,2672203,37.007995,40.175936
2183782,2819083,34.589972,36.098707
2183782,2715408,35.804197,37.806478
2183782,2857968,35.146147,36.706761
2183782,2577170,41.315495,40.499125
2183782,2698134,36.306144,38.230448
2183782,2551256,41.264077,40.783829
2183782,3009180,36.664374,38.659937
2183782,3022141,36.870867,39.595782
2183782,2594462,40.392298,40.340939
2183782,2157970,28.948980,29.844227
2183782,2728383,36.092550,37.628135
2183782,2836384,35.692502,38.367890
2183782,2832069,35.794619,38.434570
2183782,2603112,40.269869,39.475181
2183782,2676553,38.398365,39.804903
2183782,2590154,39.660272,40.397776
2183782,2633355,39.306229,40.459826
2183782,2771596,36.791701,38.771981
2183782,2581517,40.064136,41.060321
2183782,2711123,37.510963,39.652553
2183782,2162208,16.554966,6.360905
2183782,2711124,37.306092,39.734245
2183782,2568564,43.467828,42.323991
2183782,2823446,36.696306,39.480679
2183782,2745686,37.301123,39.532937
2183782,2754327,37.291997,39.565096
2183782,2762968,37.494491,38.814395
2183782,2745689,37.492185,39.903163
2183782,2559930,43.925270,43.436885
2183782,2737051,37.504930,40.023859
2183782,2464892,53.952807,47.961935
2183782,2572894,44.590681,43.874530
2183782,2775938,37.598077,40.076802
2183782,2758663,38.101676,40.486050
2183782,2529709,52.748691,45.423629
2183782,2330989,55.901931,50.759078
2183782,2568589,45.545283,45.187692
2183782,2270524,56.996398,51.680801
2183782,2244622,57.998802,52.347156
2183782,2845107,39.900703,42.384122
2183782,2305112,58.153620,51.435640
2183782,2231331,10.369440,8.210651
2183782,2797593,40.102088,43.290768
2183782,2866717,40.599111,44.127467
2183782,2486560,55.545059,49.251584
2183782,2352641,57.050680,51.001643
2183782,2836478,40.505823,43.997805
2183782,2853768,41.200728,44.110511
2183782,2776009,40.494721,44.440914
2183782,2490889,56.146790,50.532662
2183782,2814895,41.100135,43.781187
2183782,2792924,33.151918,29.716909
2183782,2486580,56.442674,50.955819
2183782,2331064,58.648331,52.521777
2183782,2771706,41.192206,45.321886
2183782,2322436,58.319181,53.272514
2183782,2529803,58.144020,53.054644
2183782,2339727,58.921977,53.476755
2183782,2542774,58.345552,53.630027
2183782,2226988,9.317944,3.831353
2183782,2235684,23.756908,18.858776
2183782,2689359,29.006927,28.920988
2183782,2732562,29.110210,29.197463
2183782,2481954,22.296137,24.399370
2183782,2628995,38.555758,40.790169
2183782,2551246,42.064702,40.954739
2183782,2538180,30.402169,30.557488
2183782,2516556,26.824715,27.052118
2183782,2542613,41.564559,40.943956
2183782,2369749,43.520334,47.395105
2183782,2430214,35.936376,37.808763
2183782,2447500,36.712010,37.748735
2183782,2300675,58.015472,59.378001
2183782,2313574,47.028959,46.033920
2183782,2317901,45.317975,47.009825
2183782,2261704,40.576718,42.084551
2183782,2680927,48.062704,51.316534
2183782,2685126,33.482082,35.202647
2183782,2387056,47.893210,48.658642
2183782,2149361,34.219240,37.431292
2183782,2309185,34.590997,33.167278
2183782,2520745,21.799326,22.765625
2183782,2261677,36.596134,37.076164
2183782,2205588,44.270192,52.532334
2183782,2486395,35.505043,36.785129
2183782,2538235,34.683207,35.880609
2183782,2486470,52.055276,45.725221
2183782,2075854,23.604240,19.829889
2183782,2365388,36.000162,37.134014
2183782,2637644,38.110143,39.565552
2183782,2615791,24.208911,24.309060
2183782,2533882,34.736032,35.397003
2183782,2279081,60.447373,60.716908
2183782,2836395,36.096517,38.831817
2183782,2974753,46.337165,50.386270
2183782,2438765,23.397656,24.180788
2183782,2577059,27.114428,27.636719
2183782,2240059,35.715201,37.942438
2183782,2395564,23.441341,24.571318
2183782,2810595,44.268052,47.134409
2183782,3104295,42.180659,47.891883
2183782,2784676,42.966927,47.249939
2183782,2192611,42.205190,49.752382
2183782,2348255,58.060544,51.906087
2183782,2365542,56.099667,49.805085
2183782,2836521,47.113682,49.170241
2183782,2330749,24.815853,26.862993
2183782,2322114,26.571171,28.122418
2183782,2278824,13.358591,8.243808
2183782,2767286,38.501462,38.664097
2183782,2758630,36.893688,37.800006
2183782,3108615,41.091119,48.080968
2183782,2780230,36.997432,37.633076
2183782,2706779,36.693367,38.489415
2183782,2715411,36.832781,37.883693
2183782,2719758,36.751935,38.557960
2183782,2728372,36.714909,36.997331
2183782,2741349,36.323402,37.955588
2183782,2715432,38.157607,38.893002
2183782,2585830,42.816666,40.428125
2183782,2762943,36.699460,38.101389
2183782,2758614,36.892949,37.696600
2183782,2533857,29.619506,29.838408
2183782,2749995,36.927989,38.157438
2183782,2719767,37.909481,39.836352
2183782,2741344,36.347449,38.380785
2183782,2732718,36.894957,38.455194
2183782,2724042,41.024505,36.866151
2183782,2749976,36.786228,37.720042
2183782,2724059,36.397084,37.433177
2183782,2775928,38.325353,38.712120
2183782,2719741,36.386964,38.224129
2183782,2775905,36.816863,38.149613
2183782,2555659,56.641573,51.215008
2183782,3056790,40.170734,45.186671
2183782,2361016,30.237199,29.542269
2183782,2382754,49.248791,53.499217
2183782,2516573,32.701345,29.969067
2183782,2205476,23.507554,25.998749
2183782,2525220,30.621588,31.174216
2183782,2192617,41.748816,50.797811
2183782,2559815,33.632469,35.226814
2183782,2771384,29.214754,28.440491
2183782,2494949,26.691428,26.482911
2183782,2382671,36.346939,36.842147
2183782,2754123,27.099729,27.309552
2183782,2239978,11.952836,10.379593
2183782,2866448,30.009328,29.931600
2183782,2507930,33.202557,29.622662
2183782,2766986,26.214677,26.448199
2183782,2659386,54.528144,58.161385
2183782,2209688,1.999546,3.104652
2183782,2758380,24.411701,25.990584
2183782,2788624,28.232180,29.042885
2183782,2196809,19.734904,18.609688
2183782,2192523,25.464261,28.987360
2183782,2758389,23.807451,26.147620
2183782,2529552,33.602933,32.925074
2183782,2779999,27.101708,29.090934
2166667,2183890,16.408287,17.245730
2166667,2533850,30.998856,26.871580
2166667,2171002,3.007872,3.673082
2166667,2831857,41.245019,42.088994
2166667,2823221,40.053226,40.551817
2166667,2749785,33.041505,32.955994
2166667,2516565,31.953036,26.796332
2166667,2883705,39.652851,37.210315
2166667,2443126,20.934185,20.743955
2166667,3030781,32.555799,33.265276
2166667,2836189,38.765423,37.896368
2166667,2538175,29.816040,26.575720
2166667,3043851,35.248249,39.212440
2166667,2270343,12.205379,11.143060
2166667,3030893,34.944314,38.249522
2166667,2183782,44.595721,44.003263
2166667,2166667,0.000000,0.000000
2166667,3022254,34.742503,38.889807
2166667,2542668,37.790408,37.361745
2166667,2317905,13.771503,15.712366
2166667,2434463,30.208028,24.931745
2166667,3017935,34.948840,38.914511
2166667,2235753,20.165421,15.514216
2166667,2084480,29.304493,29.880293
2166667,2676675,50.786435,48.127020
2166667,2291869,29.482039,27.970379
2166667,3004977,34.956583,39.033099
2166667,2538347,37.738239,37.444660
2166667,2996337,34.748429,38.847953
2166667,2482006,23.303991,23.049769
2166667,2469015,28.805574,28.880937
2166667,2784308,40.457421,37.900255
2166667,3026578,35.880967,40.062023
2166667,2546808,30.051686,27.942579
2166667,2235714,22.726652,25.425897
2166667,2965942,30.085300,31.606903
2166667,3009298,35.513525,39.443473
2166667,2965951,30.252803,31.403055
2166667,2979058,34.441552,38.763348
2166667,2235641,38.415251,40.899666
2166667,2672189,26.124363,31.279864
2166667,2486320,24.596334,25.614007
2166667,2339386,30.934435,27.210727
2166667,2754418,37.631275,38.204243
2166667,2469207,43.504123,40.723811
2166667,2957460,34.942308,38.707986
2166667,2810230,43.927672,41.382729
2166667,3017942,36.952569,41.174465
2166667,2348188,20.852462,24.337957
2166667,2940182,34.844556,38.689810
2166667,2464791,26.456988,24.964312
2166667,2378392,21.526894,20.127799
2166667,2603166,46.257903,44.134339
2166667,3095705,41.040680,45.434385
2166667,2352511,22.069257,25.042432
2166667,2979066,36.574233,40.904260
2166667,2909946,34.340929,38.774953
2166667,2110368,35.885082,38.228318
2166667,2378487,32.519449,36.448951
2166667,2896987,34.645890,38.624997
2166667,2525273,23.924585,23.975116
2166667,2823549,34.838313,38.136244
2166667,2693802,27.640839,31.231658
2166667,2879710,34.834552,38.733149
2166667,2793311,34.236547,38.420991
2166667,3013619,36.099712,39.881102
2166667,2278974,14.497231,13.259942
2166667,2481877,34.509743,33.573111
2166667,2265975,20.881646,22.931463
2166667,2788994,35.013177,39.390081
2166667,2698168,29.636414,33.250217
2166667,2391276,20.529143,19.829541
2166667,2901314,44.408552,42.117107
2166667,2369662,22.195681,20.815805
2166667,2767394,34.540779,38.841733
2166667,2503599,30.368495,26.771328
2166667,2603113,32.508704,32.982608
2166667,2395575,26.199081,24.052412
2166667,2525203,29.643507,27.773237
2166667,2927235,41.824245,43.833822
2166667,2412800,30.806291,30.788218
2166667,2827876,38.541077,40.308396
2166667,2512242,31.298650,27.055792
2166667,2979077,40.232686,45.135524
2166667,3004988,38.598025,42.457701
2166667,2866760,41.562075,41.724549
2166667,2270233,33.039738,35.371697
2166667,2365307,28.903525,29.237882
2166667,2304868,19.131610,19.450422
2166667,2616139,49.673732,50.018419
2166667,2845160,40.030110,41.926195
2166667,2758762,38.739575,42.330898
2166667,2503758,39.850757,36.993418
2166667,2789005,41.189477,43.186433
2166667,2805967,33.415993,31.391009
2166667,2538256,30.768186,34.015044
2166667,2525227,26.613721,23.665008
2166667,3056765,34.163579,37.241941
2166667,2754093,33.744889,33.705022
2166667,2356905,39.285318,40.648107
2166667,2378342,20.327715,20.088694
2166667,2702550,45.765418,44.942446
2166667,2507767,38.260372,38.471687
2166667,2550966,35.909896,36.302835
2166667,2296156,35.744562,38.711206
2166667,2404242,20.228799,20.015058
2166667,2594475,33.281178,33.609408
2166667,2477687,22.706618,22.527801
2166667,2291914,19.447528,18.178617
2166667,2257356,17.758128,16.909899
2166667,2188236,7.541027,9.515967
2166667,2425716,33.609292,33.542139
2166667,2594554,50.084345,52.277259
2166667,2572880,36.425658,34.385805
2166667,2974750,38.073539,42.078103
2166667,2750111,34.236380,38.851826
2166667,2551346,49.093114,45.593840
2166667,2818870,44.675442,42.569932
2166667,2827515,41.606117,43.560478
2166667,2572880,35.409023,34.385805
2166667,2499299,24.837976,22.523276
2166667,2611708,32.055819,33.313139
2166667,2166653,3.310357,3.259237
2166667,2974491,31.976274,31.593743
2166667,2252884,47.515181,50.127276
2166667,2680934,40.967297,44.150660
2166667,2097368,37.601335,45.991103
2166667,2252959,31.047141,33.311339
2166667,2391245,28.229095,26.344538
2166667,2434326,41.875037,41.791189
2166667,2382600,27.901535,27.597265
2166667,2131948,42.580700,41.890503
2166667,2702490,30.342082,33.771661
2166667,2745778,38.242290,38.886171
2166667,2421689,41.873384,39.266915
2166667,2421424,32.211023,31.944538
2166667,2309150,28.829362,26.851974
2166667,2693882,38.845752,42.796062
2166667,2529525,29.845352,27.277846
2166667,2551129,29.945307,28.093658
2166667,2304944,12.634121,14.856525
2166667,2780029,36.438557,36.117547
2166667,2352371,25.068704,22.887873
2166667,2421622,24.090784,25.243020
2166667,2460390,27.191888,26.093695
2166667,2434531,21.616252,22.869951
2166667,3065407,34.473390,37.836247
2166667,2546810,30.041985,27.687721
2166667,2391172,33.812349,34.022518
2166667,2568596,40.099246,39.134014
2166667,2551319,38.140280,39.467917
2166667,2641928,24.722040,25.820180
2166667,2542644,39.051205,35.933701
2166667,2404384,28.711575,32.005054
2166667,2110421,22.473411,24.335436
2166667,2555456,31.053312,28.044672
2166667,2469029,27.627575,26.390709
2166667,2426014,40.512875,40.599606
2166667,2400053,26.902107,30.114965
2166667,2279083,28.317261,24.300049
2166667,2499267,28.433278,28.504728
2166667,2170968,4.605116,4.885756
2166667,3039446,32.854030,33.966755
2166667,2343723,26.794490,23.833224
2166667,2205493,15.761691,17.277858
2166667,2408465,33.123240,32.910904
2166667,2313502,20.674639,19.971641
2166667,2551230,33.842392,34.838449
2166667,2261603,30.848734,33.623997
2166667,2805904,42.518653,40.677739
2166667,2637686,34.219931,34.193658
2166667,2542655,36.879231,36.726010
2166667,2274638,18.130357,16.905010
2166667,3009311,39.405560,43.869000
2166667,2538291,34.649701,34.200573
2166667,2482136,33.774749,37.220614
2166667,2399884,27.500189,26.829995
2166667,2386930,27.349699,25.113297
2166667,2330756,28.722886,24.793384
2166667,2257390,10.382653,9.506141
2166667,2339446,19.124491,19.136701
2166667,2555453,30.246978,28.118979
2166667,2183905,10.392918,11.654251
2166667,2257336,20.165823,22.436145
2166667,2218598,34.428456,21.944745
2166667,2253165,30.958541,25.679316
2166667,3043631,33.507500,32.335989
2166667,2970251,29.806166,31.076079
2166667,2551129,29.838638,28.093658
2166667,2361026,19.722798,19.689655
2166667,2469034,25.635906,26.561873
2166667,2291920,18.018826,16.886105
2166667,2123425,10.799571,10.834819
2166667,2689387,28.038476,27.384303
2166667,2494949,28.021635,28.045633
2166667,2754082,34.545362,34.353716
2166667,2965829,33.280861,31.916324
2166667,2201268,7.227243,9.581888
2166667,2555457,30.648130,27.971330
2166667,2408598,20.817066,21.939587
2166667,2080107,39.495143,43.412030
2166667,2248726,14.106849,12.665796
2166667,2672256,34.180337,36.828100
2166667,2304993,25.017703,23.552833
2166667,2218519,6.056223,6.202481
2166667,2192599,4.329040,4.435128
2166667,3095505,30.806390,32.657279
2166667,2486394,24.714138,24.523033
2166667,2607564,57.490014,55.678722
2166667,2326404,36.503291,32.973944
2166667,2335139,20.024907,17.082348
2166667,2451879,29.070093,32.818473
2166667,2326527,17.956028,15.145966
2166667,2788664,37.868871,36.611910
2166667,2758696,32.554228,35.410299
2166667,2378217,34.743327,34.699518
2166667,2343845,16.835589,19.123354
2166667,2533845,29.945647,27.939436
2166667,2507950,22.320820,22.628889
2166667,2335195,16.268765,17.300986
2166667,2309236,18.804279,13.367991
2166667,2672245,31.337369,34.099254
2166667,2909641,34.980983,32.594866
2166667,2875392,35.625876,38.938831
2166667,2451752,25.966145,25.324942
2166667,2512343,33.678013,33.300492
2166667,2788590,39.482929,38.440697
2166667,2145009,14.561819,15.262592
2166667,2676648,46.569668,49.883000
2166667,2361145,20.151637,23.637109
2166667,2598894,55.413657,55.764356
2166667,2568446,25.981969,25.062578
2166667,2525198,29.336647,28.459283
2166667,2533694,35.406472,35.310247
2166667,2525208,30.687101,26.433920
2166667,2300565,18.321675,16.918209
2166667,2784335,36.816297,36.524294
2166667,2961518,32.880300,31.651154
2166667,2399815,32.815902,33.458902
2166667,2823197,40.946608,42.694004
2166667,2680839,28.864792,32.663697
2166667,2853463,41.970883,39.551163
2166667,2922920,43.203220,46.205914
2166667,2559875,32.458010,34.203091
2166667,2771381,36.995735,34.816533
2166667,2309306,23.395472,21.809161
2166667,2490633,27.319811,28.052762
2166667,2762698,36.917080,36.197041
2166667,2144973,25.924077,26.123411
2166667,2322109,30.425463,26.218176
2166667,2404097,38.430827,39.286405
2166667,2374183,39.408213,39.890167
2166667,2702494,31.289662,34.403729
2166667,2278933,21.985190,23.989294
2166667,2326658,36.535281,40.087456
2166667,2706895,42.711918,44.540183
2166667,3000480,29.002348,31.351600
2166667,2382630,20.126976,19.872359
2166667,2335018,36.571235,37.324454
2166667,2356632,39.251458,37.522306
2166667,2214136,14.003601,16.358289
2166667,2542509,30.488095,24.409547
2166667,2317780,32.713787,28.358857
2166667,2309171,23.397215,22.330650
2166667,2412862,28.454119,23.746144
2166667,2218392,30.140205,32.488626
2166667,2659153,29.046049,27.832657
2166667,2304778,35.264955,39.306047
2166667,2348174,18.239865,20.756102
2166667,2166676,2.194516,2.590380
2166667,2244412,12.598213,10.675535
2166667,2257282,30.475991,33.183767
2166667,2456063,31.381859,26.319281
2166667,2343783,21.193386,17.529138
2166667,2810228,43.502844,41.389569
2166667,2745814,42.151344,47.508613
2166667,2291817,34.751990,38.995844
2166667,2525417,44.590059,41.348129
2166667,2702509,35.357422,38.092599
2166667,3082698,36.148560,40.245416
2166667,2373847,40.335685,41.874855
2166667,2741394,35.194838,37.501735
2166667,3048118,33.464128,35.862156
2166667,2750050,32.684368,35.523809
2166667,2771646,31.843936,34.882913
2166667,2788919,31.340895,34.157988
2166667,2784591,30.838591,33.747247
2166667,2780271,31.476037,33.930007
2166667,2560029,49.648088,49.915072
2166667,2598919,54.782688,53.962421
2166667,2291796,39.457157,44.257199
2166667,2291774,44.812966,47.340746
2166667,2503828,43.785523,42.112528
2166667,2443122,21.867198,21.848062
2166667,2754368,32.150200,35.166641
2166667,2650337,36.335527,35.992160
2166667,2650321,37.234321,36.838140
2166667,2542434,30.636106,31.108858
2166667,2862388,32.638194,36.021856
2166667,2840806,34.247133,37.640437
2166667,2745543,29.012287,27.648948
2166667,2762821,29.311649,27.909504
2166667,2525475,45.783494,45.315811
2166667,2119034,30.576200,31.605437
2166667,2101693,38.571831,45.206371
2166667,2097366,37.154661,46.411227
2166667,2650589,28.692449,33.046240
2166667,2676501,25.721624,28.910480
2166667,2464730,21.437866,21.249233
2166667,2499355,23.417991,23.975307
2166667,2456174,28.412911,29.429735
2166667,2248694,21.017732,21.506686
2166667,2598488,37.339563,35.378409
2166667,2741117,34.747481,34.359945
2166667,2698124,27.847460,30.918107
2166667,2719547,32.642017,31.999813
2166667,2633149,31.436873,32.702626
2166667,2520829,30.312612,30.827289
2166667,2451722,28.606620,29.487433
2166667,2918291,34.280191,32.086726
2166667,2745492,32.237231,31.018581
2166667,2754133,32.611251,30.890589
2166667,2840533,34.117748,31.326266
2166667,2758463,31.808675,30.281812
2166667,2520914,22.726928,22.510683
2166667,2697984,31.136952,30.056301
2166667,2330784,21.341140,19.877954
2166667,2322147,19.432959,19.124912
2166667,2706629,31.002525,30.494677
2166667,2719593,31.505929,30.089664
2166667,2300557,18.425854,18.001302
2166667,2806012,30.313888,28.948558
2166667,2754173,30.118812,28.739080
2166667,2987462,32.778297,31.578780
2166667,2685066,28.105407,27.592360
2166667,3087009,35.182975,39.113713
2166667,2296167,34.053676,33.247437
2166667,2399950,20.927742,20.801620
2166667,2520912,22.524778,22.629930
2166667,2698032,27.338716,26.936781
2166667,2685075,26.936356,26.414760
2166667,2641886,25.830201,25.474569
2166667,2590055,25.433647,24.972254
2166667,2460458,22.316437,22.610995
2166667,2603020,24.729038,24.388159
2166667,2585741,24.328601,24.091446
2166667,3099829,30.305151,32.805349
2166667,2616083,32.557489,34.025814
2166667,2201132,25.592859,26.523555
2166667,2568471,23.219520,24.245210
2166667,2564153,23.328309,24.498623
2166667,2551193,23.625983,24.381413
2166667,2611679,24.121028,24.972875
2166667,2654888,24.925439,26.056980
2166667,2706730,25.627307,27.245998
2166667,2715375,25.829284,27.143842
2166667,2715377,26.030328,27.368805
2166667,2680820,26.025131,28.708126
2166667,2106039,37.745898,40.264015
2166667,2957301,29.549472,31.036861
2166667,2762902,26.733493,27.985433
2166667,2780189,27.237334,28.392472
2166667,2758590,27.643515,29.090375
2166667,2702434,26.529769,32.124542
2166667,2698115,27.336371,32.170851
2166667,2974597,30.654890,31.667065
2166667,2775878,27.640139,29.361490
2166667,2996201,31.061632,31.425224
2166667,2836362,28.440669,29.590192
2166667,2330732,34.668378,29.862738
2166667,2672203,29.451876,32.993171
2166667,2819083,28.038640,28.915942
2166667,2715408,28.248078,30.623713
2166667,2857968,28.844282,29.524059
2166667,2577170,33.759376,33.316360
2166667,2698134,28.750025,31.047682
2166667,2551256,33.707957,33.601064
2166667,3009180,32.165792,32.050883
2166667,3022141,32.248712,32.986145
2166667,2594462,32.836179,33.158173
2166667,2157970,14.590970,15.834176
2166667,2728383,28.536431,30.445370
2166667,2836384,29.141170,31.185124
2166667,2832069,29.243287,31.251805
2166667,2603112,32.713749,32.292416
2166667,2676553,30.842245,32.622138
2166667,2590154,32.104153,33.215011
2166667,2633355,31.750110,33.277061
2166667,2771596,29.235582,31.589216
2166667,2581517,32.508017,33.877556
2166667,2711123,29.954844,32.469788
2166667,2162208,39.919269,38.337578
2166667,2711124,29.749972,32.551479
2166667,2568564,35.911709,35.141225
2166667,2823446,30.144974,32.297914
2166667,2745686,29.745004,32.350171
2166667,2754327,29.735878,32.382331
2166667,2762968,29.938372,31.631630
2166667,2745689,29.936065,32.720397
2166667,2559930,36.369151,36.254120
2166667,2737051,29.948811,32.841094
2166667,2464892,41.216783,40.779170
2166667,2572894,37.034561,36.691765
2166667,2775938,30.237514,32.894037
2166667,2758663,30.741114,33.303285
2166667,2529709,42.420899,38.240863
2166667,2330989,39.889852,42.505461
2166667,2568589,37.989164,38.004927
2166667,2270524,40.984318,43.494211
2166667,2244622,41.986723,44.512676
2166667,2845107,32.540141,35.201357
2166667,2305112,42.184242,44.252875
2166667,2231331,34.226281,38.087595
2166667,2797593,32.741525,36.108003
2166667,2866717,33.238549,36.944702
2166667,2486560,43.382721,42.068818
2166667,2352641,41.680906,43.818878
2166667,2836478,33.145260,36.815039
2166667,2853768,33.840165,36.927746
2166667,2776009,33.134159,37.258149
2166667,2490889,43.984452,43.349896
2166667,2814895,33.739572,36.598421
2166667,2792924,43.969653,39.683769
2166667,2486580,44.684167,43.773054
2166667,2331064,43.279250,45.339012
2166667,2771706,33.831644,38.139121
2166667,2322436,43.980023,46.089749
2166667,2529803,46.385513,45.871879
2166667,2339727,44.582819,46.293989
2166667,2542774,46.587044,46.447262
2166667,2226988,41.552724,44.205673
2166667,2235684,28.744474,30.859732
2166667,2689359,30.210154,31.041589
2166667,2732562,31.326488,29.483727
2166667,2481954,29.407514,29.871079
2166667,2628995,30.999639,33.607404
2166667,2551246,34.508583,33.771974
2166667,2538180,30.076625,26.054492
2166667,2516556,30.152818,28.265945
2166667,2542613,34.008440,33.761191
2166667,2369749,19.919585,19.152179
2166667,2430214,22.422626,23.717383
2166667,2447500,23.198261,23.821454
2166667,2300675,25.574777,23.350519
2166667,2313574,14.819092,14.668599
2166667,2317901,14.535139,15.572817
2166667,2261704,11.634434,10.387784
2166667,2680927,40.506584,44.133769
2166667,2685126,25.327413,26.561641
2166667,2387056,21.334609,22.649851
2166667,2149361,6.935905,6.575407
2166667,2309185,19.926886,19.477365
2166667,2520745,35.714650,34.616470
2166667,2261677,17.253370,17.237482
2166667,2205588,7.735839,9.801037
2166667,2486395,24.283424,24.523495
2166667,2538235,24.879822,24.560772
2166667,2486470,37.198462,38.542456
2166667,2075854,26.020286,25.837129
2166667,2365388,22.139367,19.518499
2166667,2637644,30.554024,32.382787
2166667,2615791,35.431661,35.417860
2166667,2533882,22.935392,22.855804
2166667,2279081,28.006678,23.892789
2166667,2836395,29.545185,31.649052
2166667,2974753,38.976602,43.203505
2166667,2438765,28.205883,28.399282
2166667,2577059,30.440544,28.559412
2166667,2240059,17.441825,19.836181
2166667,2395564,27.836242,26.725089
2166667,2810595,36.907489,39.951644
2166667,3104295,37.173731,40.709181
2166667,2784676,35.606364,40.067174
2166667,2192611,5.670837,6.000055
2166667,2348255,36.522171,38.800482
2166667,2365542,38.483048,39.731882
2166667,2836521,39.753119,41.987476
2166667,2330749,30.339713,26.326959
2166667,2322114,29.356208,25.471401
2166667,2278824,42.568211,47.239546
2166667,2767286,31.140900,31.481332
2166667,2758630,29.337569,30.617241
2166667,3108615,36.084190,40.898265
2166667,2780230,29.441313,30.450310
2166667,2706779,29.137248,31.306650
2166667,2715411,29.276662,30.700928
2166667,2719758,29.195816,31.375195
2166667,2728372,29.158789,29.814566
2166667,2741349,28.767283,30.772823
2166667,2715432,30.601488,31.710237
2166667,2585830,35.260547,33.245359
2166667,2762943,29.143341,30.918624
2166667,2758614,29.336829,30.513835
2166667,2533857,29.293962,26.028277
2166667,2749995,29.371870,30.974673
2166667,2719767,30.353362,32.653587
2166667,2741344,28.791329,31.198020
2166667,2732718,29.338838,31.272429
2166667,2724042,33.663942,29.683386
2166667,2749976,29.230109,30.537277
2166667,2724059,28.840964,30.250412
2166667,2775928,30.964791,31.529355
2166667,2719741,28.830845,31.041364
2166667,2775905,29.260743,30.966847
2166667,2555659,47.391112,44.032243
2166667,3056790,34.743616,38.003906
2166667,2361016,23.811832,21.963993
2166667,2382754,23.286831,26.189255
2166667,2516573,27.064627,24.914834
2166667,2205476,20.032395,22.610255
2166667,2525220,28.291880,24.886332
2166667,2192617,5.214462,7.045485
2166667,2559815,23.838308,23.621622
2166667,2771384,37.452665,34.998158
2166667,2494949,28.810013,28.045633
2166667,2382671,22.486144,21.077571
2166667,2754123,32.327974,31.782700
2166667,2239978,32.642885,35.877263
2166667,2866448,34.619463,32.012719
2166667,2507930,25.643869,24.928021
2166667,2766986,37.032412,36.675877
2166667,2659386,47.167581,50.978620
2166667,2209688,46.595267,47.107915
2166667,2758380,36.055661,35.611223
2166667,2788624,39.876140,38.321512
2166667,2196809,25.992775,27.361418
2166667,2192523,18.075689,20.047073
2166667,2758389,35.451411,35.093957
2166667,2529552,25.310535,23.095197
2166667,2779999,37.443507,37.030683
3022254,2183890,43.658028,40.566289
3022254,2533850,23.508893,22.673558
3022254,2171002,40.891432,37.523845
3022254,2831857,31.434520,30.740612
3022254,2823221,30.242726,29.440761
3022254,2749785,24.121122,21.890629
3022254,2516565,24.419802,23.197734
3022254,2883705,27.142740,24.580156
3022254,2443126,24.155229,20.393288
3022254,3030781,9.339910,8.442421
3022254,2836189,28.581626,25.591960
3022254,2538175,24.691709,23.121149
3022254,3043851,0.505746,1.899458
3022254,2270343,31.148178,27.950637
3022254,3030893,0.201812,0.857098
3022254,2183782,52.297178,46.072572
3022254,2166667,43.353557,38.889807
3022254,3022254,0.000000,0.000000
3022254,2542668,17.563022,16.240968
3022254,2317905,33.991263,31.993258
3022254,2434463,28.610857,26.783291
3022254,3017935,0.206338,0.402155
3022254,2235753,30.650590,28.692584
3022254,2084480,55.385651,50.963168
3022254,2676675,22.406204,15.673482
3022254,2291869,34.657162,31.169873
3022254,3004977,0.611712,1.513474
3022254,2538347,17.510854,16.323883
3022254,2996337,0.819866,1.876465
3022254,2482006,25.517673,21.976085
3022254,2469015,24.107486,22.932737
3022254,2784308,31.537039,26.834890
3022254,3026578,1.138464,1.280383
3022254,2546808,21.607951,21.819566
3022254,2235714,39.612548,38.761066
3022254,2965942,14.406745,11.650684
3022254,3009298,1.168655,1.501203
3022254,2965951,12.866158,10.421941
3022254,2979058,1.229036,2.185018
3022254,2235641,48.961273,40.715382
3022254,2672189,13.626979,15.378734
3022254,2486320,26.810015,24.711500
3022254,2339386,29.148359,28.011704
3022254,2754418,9.251044,6.236408
3022254,2469207,26.671009,19.680073
3022254,2957460,1.729793,2.589299
3022254,2810230,35.007290,30.317364
3022254,3017942,2.576596,2.800330
3022254,2348188,38.195676,31.330297
3022254,2940182,2.133735,2.922760
3022254,2464791,22.997672,19.427686
3022254,2378392,31.336312,28.339905
3022254,2603166,24.264325,23.013562
3022254,3095705,6.298177,7.230070
3022254,2352511,39.412471,30.853619
3022254,2979066,3.361718,4.395716
3022254,2909946,2.738088,3.708416
3022254,2110368,54.992016,48.758714
